date,state_code,fips,state_name,total_cases,total_deaths
2020-03-25,SD,46,South Dakota,41,1
2020-03-26,SD,46,South Dakota,46,1
2020-03-27,SD,46,South Dakota,58,1
2020-03-28,SD,46,South Dakota,68,1
2020-03-29,SD,46,South Dakota,90,1
2020-03-30,SD,46,South Dakota,101,1
2020-03-31,SD,46,South Dakota,108,1
2020-04-01,SD,46,South Dakota,129,2
2020-04-02,SD,46,South Dakota,165,2
2020-04-03,SD,46,South Dakota,187,2
2020-04-04,SD,46,South Dakota,212,2
2020-04-05,SD,46,South Dakota,240,2
2020-04-06,SD,46,South Dakota,288,4
2020-04-07,SD,46,South Dakota,320,6
2020-04-08,SD,46,South Dakota,393,6
2020-04-09,SD,46,South Dakota,447,7
2020-04-10,SD,46,South Dakota,536,7
2020-04-11,SD,46,South Dakota,626,6
2020-04-12,SD,46,South Dakota,730,6
2020-04-13,SD,46,South Dakota,868,6
2020-01-21,TN,47,Tennessee,0,0
2020-01-22,TN,47,Tennessee,0,0
2020-01-23,TN,47,Tennessee,0,0
2020-01-24,TN,47,Tennessee,0,0
2020-01-25,TN,47,Tennessee,0,0
2020-01-26,TN,47,Tennessee,0,0
2020-01-27,TN,47,Tennessee,0,0
2020-01-28,TN,47,Tennessee,0,0
2020-01-29,TN,47,Tennessee,0,0
2020-01-30,TN,47,Tennessee,0,0
2020-01-31,TN,47,Tennessee,0,0
2020-02-01,TN,47,Tennessee,0,0
2020-02-02,TN,47,Tennessee,0,0
2020-02-03,TN,47,Tennessee,0,0
2020-02-04,TN,47,Tennessee,0,0
2020-02-05,TN,47,Tennessee,0,0
2020-02-06,TN,47,Tennessee,0,0
2020-02-07,TN,47,Tennessee,0,0
2020-02-08,TN,47,Tennessee,0,0
2020-02-09,TN,47,Tennessee,0,0
2020-02-10,TN,47,Tennessee,0,0
2020-02-11,TN,47,Tennessee,0,0
2020-02-12,TN,47,Tennessee,0,0
2020-02-13,TN,47,Tennessee,0,0
2020-02-14,TN,47,Tennessee,0,0
2020-02-15,TN,47,Tennessee,0,0
2020-02-16,TN,47,Tennessee,0,0
2020-02-17,TN,47,Tennessee,0,0
2020-02-18,TN,47,Tennessee,0,0
2020-02-19,TN,47,Tennessee,0,0
2020-02-20,TN,47,Tennessee,0,0
2020-02-21,TN,47,Tennessee,0,0
2020-02-22,TN,47,Tennessee,0,0
2020-02-23,TN,47,Tennessee,0,0
2020-02-24,TN,47,Tennessee,0,0
2020-02-25,TN,47,Tennessee,0,0
2020-02-26,TN,47,Tennessee,0,0
2020-02-27,TN,47,Tennessee,0,0
2020-02-28,TN,47,Tennessee,0,0
2020-02-29,TN,47,Tennessee,0,0
2020-03-01,TN,47,Tennessee,0,0
2020-03-02,TN,47,Tennessee,0,0
2020-03-03,TN,47,Tennessee,0,0
2020-03-04,TN,47,Tennessee,0,0
2020-03-05,TN,47,Tennessee,1,0
2020-03-06,TN,47,Tennessee,1,0
2020-03-07,TN,47,Tennessee,1,0
2020-03-08,TN,47,Tennessee,3,0
2020-03-09,TN,47,Tennessee,4,0
2020-03-10,TN,47,Tennessee,7,0
2020-03-11,TN,47,Tennessee,8,0
2020-03-12,TN,47,Tennessee,18,0
2020-03-13,TN,47,Tennessee,26,0
2020-03-14,TN,47,Tennessee,32,0
2020-03-15,TN,47,Tennessee,39,0
2020-03-16,TN,47,Tennessee,52,0
2020-03-17,TN,47,Tennessee,73,0
2020-03-18,TN,47,Tennessee,98,0
2020-03-19,TN,47,Tennessee,155,0
2020-03-20,TN,47,Tennessee,237,0
2020-03-21,TN,47,Tennessee,312,2
2020-03-22,TN,47,Tennessee,424,2
2020-03-23,TN,47,Tennessee,522,2
2020-03-24,TN,47,Tennessee,679,2
2020-03-25,TN,47,Tennessee,806,3
2020-03-26,TN,47,Tennessee,981,3
2020-03-27,TN,47,Tennessee,1180,6
2020-03-28,TN,47,Tennessee,1364,6
2020-03-29,TN,47,Tennessee,1570,7
2020-03-30,TN,47,Tennessee,1721,13
2020-03-31,TN,47,Tennessee,2049,13
2020-04-01,TN,47,Tennessee,2690,23
2020-04-02,TN,47,Tennessee,2869,32
2020-04-03,TN,47,Tennessee,3032,36
2020-04-04,TN,47,Tennessee,3265,47
2020-04-05,TN,47,Tennessee,3538,50
2020-04-06,TN,47,Tennessee,3753,65
2020-04-07,TN,47,Tennessee,4010,72
2020-04-08,TN,47,Tennessee,4246,83
2020-04-09,TN,47,Tennessee,4456,95
2020-04-10,TN,47,Tennessee,4793,104
2020-04-11,TN,47,Tennessee,4983,107
2020-04-12,TN,47,Tennessee,5144,107
2020-04-13,TN,47,Tennessee,5483,114
2020-01-21,TX,48,Texas,0,0
2020-01-22,TX,48,Texas,0,0
2020-01-23,TX,48,Texas,0,0
2020-01-24,TX,48,Texas,0,0
2020-01-25,TX,48,Texas,0,0
2020-01-26,TX,48,Texas,0,0
2020-01-27,TX,48,Texas,0,0
2020-01-28,TX,48,Texas,0,0
2020-01-29,TX,48,Texas,0,0
2020-01-30,TX,48,Texas,0,0
2020-01-31,TX,48,Texas,0,0
2020-02-01,TX,48,Texas,0,0
2020-02-02,TX,48,Texas,0,0
2020-02-03,TX,48,Texas,0,0
2020-02-04,TX,48,Texas,0,0
2020-02-05,TX,48,Texas,0,0
2020-02-06,TX,48,Texas,0,0
2020-02-07,TX,48,Texas,0,0
2020-02-08,TX,48,Texas,0,0
2020-02-09,TX,48,Texas,0,0
2020-02-10,TX,48,Texas,0,0
2020-02-11,TX,48,Texas,0,0
2020-02-12,TX,48,Texas,1,0
2020-02-13,TX,48,Texas,2,0
2020-02-14,TX,48,Texas,2,0
2020-02-15,TX,48,Texas,2,0
2020-02-16,TX,48,Texas,2,0
2020-02-17,TX,48,Texas,2,0
2020-02-18,TX,48,Texas,2,0
2020-02-19,TX,48,Texas,2,0
2020-02-20,TX,48,Texas,2,0
2020-02-21,TX,48,Texas,4,0
2020-02-22,TX,48,Texas,4,0
2020-02-23,TX,48,Texas,4,0
2020-02-24,TX,48,Texas,10,0
2020-02-25,TX,48,Texas,10,0
2020-02-26,TX,48,Texas,10,0
2020-02-27,TX,48,Texas,10,0
2020-02-28,TX,48,Texas,11,0
2020-02-29,TX,48,Texas,11,0
2020-03-01,TX,48,Texas,11,0
2020-03-02,TX,48,Texas,11,0
2020-03-03,TX,48,Texas,11,0
2020-03-04,TX,48,Texas,12,0
2020-03-05,TX,48,Texas,16,0
2020-03-06,TX,48,Texas,19,0
2020-03-07,TX,48,Texas,19,0
2020-03-08,TX,48,Texas,23,0
2020-03-09,TX,48,Texas,24,0
2020-03-10,TX,48,Texas,31,0
2020-03-11,TX,48,Texas,33,0
2020-03-12,TX,48,Texas,41,0
2020-03-13,TX,48,Texas,58,0
2020-03-14,TX,48,Texas,69,0
2020-03-15,TX,48,Texas,80,0
2020-03-16,TX,48,Texas,87,1
2020-03-17,TX,48,Texas,106,1
2020-03-18,TX,48,Texas,166,2
2020-03-19,TX,48,Texas,248,4
2020-03-20,TX,48,Texas,377,5
2020-03-21,TX,48,Texas,547,5
2020-03-22,TX,48,Texas,632,7
2020-03-23,TX,48,Texas,728,7
2020-03-24,TX,48,Texas,857,11
2020-03-25,TX,48,Texas,1119,12
2020-03-26,TX,48,Texas,1543,21
2020-03-27,TX,48,Texas,1942,23
2020-03-28,TX,48,Texas,2161,29
2020-03-29,TX,48,Texas,2712,35
2020-03-30,TX,48,Texas,3043,46
2020-03-31,TX,48,Texas,3576,57
2020-04-01,TX,48,Texas,4261,63
2020-04-02,TX,48,Texas,4880,79
2020-04-03,TX,48,Texas,5669,97
2020-04-04,TX,48,Texas,6566,124
2020-04-05,TX,48,Texas,7094,137
2020-04-06,TX,48,Texas,8115,160
2020-04-07,TX,48,Texas,8974,178
2020-04-08,TX,48,Texas,9900,195
2020-04-09,TX,48,Texas,11372,228
2020-04-10,TX,48,Texas,12288,247
2020-04-11,TX,48,Texas,13206,266
2020-04-12,TX,48,Texas,13774,289
2020-04-13,TX,48,Texas,14488,320
2020-01-21,UT,49,Utah,0,0
2020-01-22,UT,49,Utah,0,0
2020-01-23,UT,49,Utah,0,0
2020-01-24,UT,49,Utah,0,0
2020-01-25,UT,49,Utah,0,0
2020-01-26,UT,49,Utah,0,0
2020-01-27,UT,49,Utah,0,0
2020-01-28,UT,49,Utah,0,0
2020-01-29,UT,49,Utah,0,0
2020-01-30,UT,49,Utah,0,0
2020-01-31,UT,49,Utah,0,0
2020-02-01,UT,49,Utah,0,0
2020-02-02,UT,49,Utah,0,0
2020-02-03,UT,49,Utah,0,0
2020-02-04,UT,49,Utah,0,0
2020-02-05,UT,49,Utah,0,0
2020-02-06,UT,49,Utah,0,0
2020-02-07,UT,49,Utah,0,0
2020-02-08,UT,49,Utah,0,0
2020-02-09,UT,49,Utah,0,0
2020-02-10,UT,49,Utah,0,0
2020-02-11,UT,49,Utah,0,0
2020-02-12,UT,49,Utah,0,0
2020-02-13,UT,49,Utah,0,0
2020-02-14,UT,49,Utah,0,0
2020-02-15,UT,49,Utah,0,0
2020-02-16,UT,49,Utah,0,0
2020-02-17,UT,49,Utah,0,0
2020-02-18,UT,49,Utah,0,0
2020-02-19,UT,49,Utah,0,0
2020-02-20,UT,49,Utah,0,0
2020-02-21,UT,49,Utah,0,0
2020-02-22,UT,49,Utah,0,0
2020-02-23,UT,49,Utah,0,0
2020-02-24,UT,49,Utah,0,0
2020-02-25,UT,49,Utah,1,0
2020-02-26,UT,49,Utah,1,0
2020-02-27,UT,49,Utah,1,0
2020-02-28,UT,49,Utah,1,0
2020-02-29,UT,49,Utah,1,0
2020-03-01,UT,49,Utah,1,0
2020-03-02,UT,49,Utah,1,0
2020-03-03,UT,49,Utah,1,0
2020-03-04,UT,49,Utah,1,0
2020-03-05,UT,49,Utah,1,0
2020-03-06,UT,49,Utah,3,0
2020-03-07,UT,49,Utah,3,0
2020-03-08,UT,49,Utah,3,0
2020-03-09,UT,49,Utah,3,0
2020-03-10,UT,49,Utah,4,0
2020-03-11,UT,49,Utah,5,0
2020-03-12,UT,49,Utah,7,0
2020-03-13,UT,49,Utah,7,0
2020-03-14,UT,49,Utah,21,0
2020-03-15,UT,49,Utah,29,0
2020-03-16,UT,49,Utah,40,0
2020-03-17,UT,49,Utah,51,0
2020-03-18,UT,49,Utah,65,0
2020-03-19,UT,49,Utah,80,0
2020-03-20,UT,49,Utah,112,0
2020-03-21,UT,49,Utah,138,0
2020-03-22,UT,49,Utah,182,1
2020-03-23,UT,49,Utah,257,1
2020-03-24,UT,49,Utah,298,1
2020-03-25,UT,49,Utah,346,1
2020-03-26,UT,49,Utah,402,1
2020-03-27,UT,49,Utah,480,2
2020-03-28,UT,49,Utah,608,2
2020-03-29,UT,49,Utah,719,2
2020-03-30,UT,49,Utah,806,4
2020-03-31,UT,49,Utah,887,5
2020-04-01,UT,49,Utah,1012,7
2020-04-02,UT,49,Utah,1074,7
2020-04-03,UT,49,Utah,1260,7
2020-04-04,UT,49,Utah,1428,8
2020-04-05,UT,49,Utah,1605,8
2020-04-06,UT,49,Utah,1675,13
2020-04-07,UT,49,Utah,1752,13
2020-04-08,UT,49,Utah,1875,13
2020-04-09,UT,49,Utah,1980,13
2020-04-10,UT,49,Utah,2103,17
2020-04-11,UT,49,Utah,2206,18
2020-04-12,UT,49,Utah,2303,18
2020-04-13,UT,49,Utah,2363,18
2020-01-21,VA,51,Virginia,0,0
2020-01-22,VA,51,Virginia,0,0
2020-01-23,VA,51,Virginia,0,0
2020-01-24,VA,51,Virginia,0,0
2020-01-25,VA,51,Virginia,0,0
2020-01-26,VA,51,Virginia,0,0
2020-01-27,VA,51,Virginia,0,0
2020-01-28,VA,51,Virginia,0,0
2020-01-29,VA,51,Virginia,0,0
2020-01-30,VA,51,Virginia,0,0
2020-01-31,VA,51,Virginia,0,0
2020-02-01,VA,51,Virginia,0,0
2020-02-02,VA,51,Virginia,0,0
2020-02-03,VA,51,Virginia,0,0
2020-02-04,VA,51,Virginia,0,0
2020-02-05,VA,51,Virginia,0,0
2020-02-06,VA,51,Virginia,0,0
2020-02-07,VA,51,Virginia,0,0
2020-02-08,VA,51,Virginia,0,0
2020-02-09,VA,51,Virginia,0,0
2020-02-10,VA,51,Virginia,0,0
2020-02-11,VA,51,Virginia,0,0
2020-02-12,VA,51,Virginia,0,0
2020-02-13,VA,51,Virginia,0,0
2020-02-14,VA,51,Virginia,0,0
2020-02-15,VA,51,Virginia,0,0
2020-02-16,VA,51,Virginia,0,0
2020-02-17,VA,51,Virginia,0,0
2020-02-18,VA,51,Virginia,0,0
2020-02-19,VA,51,Virginia,0,0
2020-02-20,VA,51,Virginia,0,0
2020-02-21,VA,51,Virginia,0,0
2020-02-22,VA,51,Virginia,0,0
2020-02-23,VA,51,Virginia,0,0
2020-02-24,VA,51,Virginia,0,0
2020-02-25,VA,51,Virginia,0,0
2020-02-26,VA,51,Virginia,0,0
2020-02-27,VA,51,Virginia,0,0
2020-02-28,VA,51,Virginia,0,0
2020-02-29,VA,51,Virginia,0,0
2020-03-01,VA,51,Virginia,0,0
2020-03-02,VA,51,Virginia,0,0
2020-03-03,VA,51,Virginia,0,0
2020-03-04,VA,51,Virginia,0,0
2020-03-05,VA,51,Virginia,0,0
2020-03-06,VA,51,Virginia,0,0
2020-03-07,VA,51,Virginia,1,0
2020-03-08,VA,51,Virginia,2,0
2020-03-09,VA,51,Virginia,5,0
2020-03-10,VA,51,Virginia,8,0
2020-03-11,VA,51,Virginia,10,0
2020-03-12,VA,51,Virginia,17,0
2020-03-13,VA,51,Virginia,30,0
2020-03-14,VA,51,Virginia,42,1
2020-03-15,VA,51,Virginia,45,1
2020-03-16,VA,51,Virginia,51,1
2020-03-17,VA,51,Virginia,67,2
2020-03-18,VA,51,Virginia,78,2
2020-03-19,VA,51,Virginia,94,2
2020-03-20,VA,51,Virginia,115,2
2020-03-21,VA,51,Virginia,152,3
2020-03-22,VA,51,Virginia,219,6
2020-03-23,VA,51,Virginia,254,6
2020-03-24,VA,51,Virginia,290,7
2020-03-25,VA,51,Virginia,391,9
2020-03-26,VA,51,Virginia,604,14
2020-03-27,VA,51,Virginia,606,14
2020-03-28,VA,51,Virginia,740,17
2020-03-29,VA,51,Virginia,890,22
2020-03-30,VA,51,Virginia,1021,26
2020-03-31,VA,51,Virginia,1250,27
2020-04-01,VA,51,Virginia,1511,34
2020-04-02,VA,51,Virginia,1706,41
2020-04-03,VA,51,Virginia,2012,46
2020-04-04,VA,51,Virginia,2407,52
2020-04-05,VA,51,Virginia,2637,52
2020-04-06,VA,51,Virginia,2878,54
2020-04-07,VA,51,Virginia,3333,69
2020-04-08,VA,51,Virginia,3645,75
2020-04-09,VA,51,Virginia,4042,109
2020-04-10,VA,51,Virginia,4509,121
2020-04-11,VA,51,Virginia,5077,130
2020-04-12,VA,51,Virginia,5274,141
2020-04-13,VA,51,Virginia,5747,149
2020-01-21,VI,78,Virgin Islands,0,0
2020-01-22,VI,78,Virgin Islands,0,0
2020-01-23,VI,78,Virgin Islands,0,0
2020-01-24,VI,78,Virgin Islands,0,0
2020-01-25,VI,78,Virgin Islands,0,0
2020-01-26,VI,78,Virgin Islands,0,0
2020-01-27,VI,78,Virgin Islands,0,0
2020-01-28,VI,78,Virgin Islands,0,0
2020-01-29,VI,78,Virgin Islands,0,0
2020-01-30,VI,78,Virgin Islands,0,0
2020-01-31,VI,78,Virgin Islands,0,0
2020-02-01,VI,78,Virgin Islands,0,0
2020-02-02,VI,78,Virgin Islands,0,0
2020-02-03,VI,78,Virgin Islands,0,0
2020-02-04,VI,78,Virgin Islands,0,0
2020-02-05,VI,78,Virgin Islands,0,0
2020-02-06,VI,78,Virgin Islands,0,0
2020-02-07,VI,78,Virgin Islands,0,0
2020-02-08,VI,78,Virgin Islands,0,0
2020-02-09,VI,78,Virgin Islands,0,0
2020-02-10,VI,78,Virgin Islands,0,0
2020-02-11,VI,78,Virgin Islands,0,0
2020-02-12,VI,78,Virgin Islands,0,0
2020-02-13,VI,78,Virgin Islands,0,0
2020-02-14,VI,78,Virgin Islands,0,0
2020-02-15,VI,78,Virgin Islands,0,0
2020-02-16,VI,78,Virgin Islands,0,0
2020-02-17,VI,78,Virgin Islands,0,0
2020-02-18,VI,78,Virgin Islands,0,0
2020-02-19,VI,78,Virgin Islands,0,0
2020-02-20,VI,78,Virgin Islands,0,0
2020-02-21,VI,78,Virgin Islands,0,0
2020-02-22,VI,78,Virgin Islands,0,0
2020-02-23,VI,78,Virgin Islands,0,0
2020-02-24,VI,78,Virgin Islands,0,0
2020-02-25,VI,78,Virgin Islands,0,0
2020-02-26,VI,78,Virgin Islands,0,0
2020-02-27,VI,78,Virgin Islands,0,0
2020-02-28,VI,78,Virgin Islands,0,0
2020-02-29,VI,78,Virgin Islands,0,0
2020-03-01,VI,78,Virgin Islands,0,0
2020-03-02,VI,78,Virgin Islands,0,0
2020-03-03,VI,78,Virgin Islands,0,0
2020-03-04,VI,78,Virgin Islands,0,0
2020-03-05,VI,78,Virgin Islands,0,0
2020-03-06,VI,78,Virgin Islands,0,0
2020-03-07,VI,78,Virgin Islands,0,0
2020-03-08,VI,78,Virgin Islands,0,0
2020-03-09,VI,78,Virgin Islands,0,0
2020-03-10,VI,78,Virgin Islands,0,0
2020-03-11,VI,78,Virgin Islands,0,0
2020-03-12,VI,78,Virgin Islands,0,0
2020-03-13,VI,78,Virgin Islands,0,0
2020-03-14,VI,78,Virgin Islands,1,0
2020-03-15,VI,78,Virgin Islands,1,0
2020-03-16,VI,78,Virgin Islands,2,0
2020-03-17,VI,78,Virgin Islands,2,0
2020-03-18,VI,78,Virgin Islands,3,0
2020-03-19,VI,78,Virgin Islands,3,0
2020-03-20,VI,78,Virgin Islands,6,0
2020-03-21,VI,78,Virgin Islands,6,0
2020-03-22,VI,78,Virgin Islands,17,0
2020-03-23,VI,78,Virgin Islands,17,0
2020-03-24,VI,78,Virgin Islands,17,0
2020-03-25,VI,78,Virgin Islands,17,0
2020-03-26,VI,78,Virgin Islands,17,0
2020-03-27,VI,78,Virgin Islands,19,0
2020-03-28,VI,78,Virgin Islands,19,0
2020-03-29,VI,78,Virgin Islands,23,0
2020-03-30,VI,78,Virgin Islands,30,0
2020-03-31,VI,78,Virgin Islands,30,0
2020-04-01,VI,78,Virgin Islands,30,0
2020-04-02,VI,78,Virgin Islands,37,0
2020-04-03,VI,78,Virgin Islands,38,0
2020-04-04,VI,78,Virgin Islands,42,0
2020-04-05,VI,78,Virgin Islands,42,0
2020-04-06,VI,78,Virgin Islands,43,1
2020-04-07,VI,78,Virgin Islands,45,1
2020-04-08,VI,78,Virgin Islands,45,1
2020-04-09,VI,78,Virgin Islands,46,1
2020-04-10,VI,78,Virgin Islands,46,1
2020-04-11,VI,78,Virgin Islands,51,1
2020-04-12,VI,78,Virgin Islands,51,1
2020-04-13,VI,78,Virgin Islands,51,1
2020-01-21,VT,50,Vermont,0,0
2020-01-22,VT,50,Vermont,0,0
2020-01-23,VT,50,Vermont,0,0
2020-01-24,VT,50,Vermont,0,0
2020-01-25,VT,50,Vermont,0,0
2020-01-26,VT,50,Vermont,0,0
2020-01-27,VT,50,Vermont,0,0
2020-01-28,VT,50,Vermont,0,0
2020-01-29,VT,50,Vermont,0,0
2020-01-30,VT,50,Vermont,0,0
2020-01-31,VT,50,Vermont,0,0
2020-02-01,VT,50,Vermont,0,0
2020-02-02,VT,50,Vermont,0,0
2020-02-03,VT,50,Vermont,0,0
2020-02-04,VT,50,Vermont,0,0
2020-02-05,VT,50,Vermont,0,0
2020-02-06,VT,50,Vermont,0,0
2020-02-07,VT,50,Vermont,0,0
2020-02-08,VT,50,Vermont,0,0
2020-02-09,VT,50,Vermont,0,0
2020-02-10,VT,50,Vermont,0,0
2020-02-11,VT,50,Vermont,0,0
2020-02-12,VT,50,Vermont,0,0
2020-02-13,VT,50,Vermont,0,0
2020-02-14,VT,50,Vermont,0,0
2020-02-15,VT,50,Vermont,0,0
2020-02-16,VT,50,Vermont,0,0
2020-02-17,VT,50,Vermont,0,0
2020-02-18,VT,50,Vermont,0,0
2020-02-19,VT,50,Vermont,0,0
2020-02-20,VT,50,Vermont,0,0
2020-02-21,VT,50,Vermont,0,0
2020-02-22,VT,50,Vermont,0,0
2020-02-23,VT,50,Vermont,0,0
2020-02-24,VT,50,Vermont,0,0
2020-02-25,VT,50,Vermont,0,0
2020-02-26,VT,50,Vermont,0,0
2020-02-27,VT,50,Vermont,0,0
2020-02-28,VT,50,Vermont,0,0
2020-02-29,VT,50,Vermont,0,0
2020-03-01,VT,50,Vermont,0,0
2020-03-02,VT,50,Vermont,0,0
2020-03-03,VT,50,Vermont,0,0
2020-03-04,VT,50,Vermont,0,0
2020-03-05,VT,50,Vermont,0,0
2020-03-06,VT,50,Vermont,0,0
2020-03-07,VT,50,Vermont,1,0
2020-03-08,VT,50,Vermont,1,0
2020-03-09,VT,50,Vermont,1,0
2020-03-10,VT,50,Vermont,1,0
2020-03-11,VT,50,Vermont,2,0
2020-03-12,VT,50,Vermont,2,0
2020-03-13,VT,50,Vermont,2,0
2020-03-14,VT,50,Vermont,5,0
2020-03-15,VT,50,Vermont,8,0
2020-03-16,VT,50,Vermont,12,0
2020-03-17,VT,50,Vermont,14,0
2020-03-18,VT,50,Vermont,19,0
2020-03-19,VT,50,Vermont,22,2
2020-03-20,VT,50,Vermont,29,2
2020-03-21,VT,50,Vermont,49,2
2020-03-22,VT,50,Vermont,52,2
2020-03-23,VT,50,Vermont,75,2
2020-03-24,VT,50,Vermont,95,7
2020-03-25,VT,50,Vermont,123,8
2020-03-26,VT,50,Vermont,158,9
2020-03-27,VT,50,Vermont,184,10
2020-03-28,VT,50,Vermont,211,12
2020-03-29,VT,50,Vermont,235,12
2020-03-30,VT,50,Vermont,256,12
2020-03-31,VT,50,Vermont,293,13
2020-04-01,VT,50,Vermont,321,16
2020-04-02,VT,50,Vermont,338,17
2020-04-03,VT,50,Vermont,389,17
2020-04-04,VT,50,Vermont,461,20
2020-04-05,VT,50,Vermont,512,22
2020-04-06,VT,50,Vermont,543,23
2020-04-07,VT,50,Vermont,575,23
2020-04-08,VT,50,Vermont,605,23
2020-04-09,VT,50,Vermont,628,23
2020-04-10,VT,50,Vermont,679,24
2020-04-11,VT,50,Vermont,711,25
2020-04-12,VT,50,Vermont,727,27
2020-04-13,VT,50,Vermont,748,28
2020-01-21,WA,53,Washington,1,0
2020-01-22,WA,53,Washington,1,0
2020-01-23,WA,53,Washington,1,0
2020-01-24,WA,53,Washington,1,0
2020-01-25,WA,53,Washington,1,0
2020-01-26,WA,53,Washington,1,0
2020-01-27,WA,53,Washington,1,0
2020-01-28,WA,53,Washington,1,0
2020-01-29,WA,53,Washington,1,0
2020-01-30,WA,53,Washington,1,0
2020-01-31,WA,53,Washington,1,0
2020-02-01,WA,53,Washington,1,0
2020-02-02,WA,53,Washington,1,0
2020-02-03,WA,53,Washington,1,0
2020-02-04,WA,53,Washington,1,0
2020-02-05,WA,53,Washington,1,0
2020-02-06,WA,53,Washington,1,0
2020-02-07,WA,53,Washington,1,0
2020-02-08,WA,53,Washington,1,0
2020-02-09,WA,53,Washington,1,0
2020-02-10,WA,53,Washington,1,0
2020-02-11,WA,53,Washington,1,0
2020-02-12,WA,53,Washington,1,0
2020-02-13,WA,53,Washington,1,0
2020-02-14,WA,53,Washington,1,0
2020-02-15,WA,53,Washington,1,0
2020-02-16,WA,53,Washington,1,0
2020-02-17,WA,53,Washington,1,0
2020-02-18,WA,53,Washington,1,0
2020-02-19,WA,53,Washington,1,0
2020-02-20,WA,53,Washington,1,0
2020-02-21,WA,53,Washington,1,0
2020-02-22,WA,53,Washington,1,0
2020-02-23,WA,53,Washington,1,0
2020-02-24,WA,53,Washington,5,0
2020-02-25,WA,53,Washington,5,0
2020-02-26,WA,53,Washington,5,0
2020-02-27,WA,53,Washington,5,0
2020-02-28,WA,53,Washington,7,0
2020-02-29,WA,53,Washington,10,1
2020-03-01,WA,53,Washington,17,3
2020-03-02,WA,53,Washington,23,6
2020-03-03,WA,53,Washington,32,10
2020-03-04,WA,53,Washington,47,11
2020-03-05,WA,53,Washington,75,11
2020-03-06,WA,53,Washington,86,12
2020-03-07,WA,53,Washington,110,16
2020-03-08,WA,53,Washington,141,19
2020-03-09,WA,53,Washington,179,22
2020-03-10,WA,53,Washington,279,24
2020-03-11,WA,53,Washington,338,29
2020-03-12,WA,53,Washington,419,32
2020-03-13,WA,53,Washington,511,37
2020-03-14,WA,53,Washington,609,40
2020-03-15,WA,53,Washington,675,42
2020-03-16,WA,53,Washington,794,48
2020-03-17,WA,53,Washington,908,54
2020-03-18,WA,53,Washington,1026,68
2020-03-19,WA,53,Washington,1228,75
2020-03-20,WA,53,Washington,1404,83
2020-03-21,WA,53,Washington,1655,95
2020-03-22,WA,53,Washington,1844,97
2020-03-23,WA,53,Washington,2101,110
2020-03-24,WA,53,Washington,2469,123
2020-03-25,WA,53,Washington,2585,130
2020-03-26,WA,53,Washington,3208,151
2020-03-27,WA,53,Washington,3770,177
2020-03-28,WA,53,Washington,4311,191
2020-03-29,WA,53,Washington,4896,207
2020-03-30,WA,53,Washington,5179,221
2020-03-31,WA,53,Washington,5292,226
2020-04-01,WA,53,Washington,5588,249
2020-04-02,WA,53,Washington,6585,272
2020-04-03,WA,53,Washington,6966,293
2020-04-04,WA,53,Washington,7498,318
2020-04-05,WA,53,Washington,7984,344
2020-04-06,WA,53,Washington,8384,383
2020-04-07,WA,53,Washington,8682,409
2020-04-08,WA,53,Washington,9097,430
2020-04-09,WA,53,Washington,9608,456
2020-04-10,WA,53,Washington,9887,483
2020-04-11,WA,53,Washington,10224,498
2020-04-12,WA,53,Washington,10411,511
2020-04-13,WA,53,Washington,10538,525
2020-01-21,WI,55,Wisconsin,0,0
2020-01-22,WI,55,Wisconsin,0,0
2020-01-23,WI,55,Wisconsin,0,0
2020-01-24,WI,55,Wisconsin,0,0
2020-01-25,WI,55,Wisconsin,0,0
2020-01-26,WI,55,Wisconsin,0,0
2020-01-27,WI,55,Wisconsin,0,0
2020-01-28,WI,55,Wisconsin,0,0
2020-01-29,WI,55,Wisconsin,0,0
2020-01-30,WI,55,Wisconsin,0,0
2020-01-31,WI,55,Wisconsin,0,0
2020-02-01,WI,55,Wisconsin,0,0
2020-02-02,WI,55,Wisconsin,0,0
2020-02-03,WI,55,Wisconsin,0,0
2020-02-04,WI,55,Wisconsin,0,0
2020-02-05,WI,55,Wisconsin,1,0
2020-02-06,WI,55,Wisconsin,1,0
2020-02-07,WI,55,Wisconsin,1,0
2020-02-08,WI,55,Wisconsin,1,0
2020-02-09,WI,55,Wisconsin,1,0
2020-02-10,WI,55,Wisconsin,1,0
2020-02-11,WI,55,Wisconsin,1,0
2020-02-12,WI,55,Wisconsin,1,0
2020-02-13,WI,55,Wisconsin,1,0
2020-02-14,WI,55,Wisconsin,1,0
2020-02-15,WI,55,Wisconsin,1,0
2020-02-16,WI,55,Wisconsin,1,0
2020-02-17,WI,55,Wisconsin,1,0
2020-02-18,WI,55,Wisconsin,1,0
2020-02-19,WI,55,Wisconsin,1,0
2020-02-20,WI,55,Wisconsin,1,0
2020-02-21,WI,55,Wisconsin,1,0
2020-02-22,WI,55,Wisconsin,1,0
2020-02-23,WI,55,Wisconsin,1,0
2020-02-24,WI,55,Wisconsin,1,0
2020-02-25,WI,55,Wisconsin,1,0
2020-02-26,WI,55,Wisconsin,1,0
2020-02-27,WI,55,Wisconsin,1,0
2020-02-28,WI,55,Wisconsin,1,0
2020-02-29,WI,55,Wisconsin,1,0
2020-03-01,WI,55,Wisconsin,1,0
2020-03-02,WI,55,Wisconsin,1,0
2020-03-03,WI,55,Wisconsin,1,0
